"","...1","country","region","Logged GDP per capita","Social support","Healthy life expectancy","Freedom to make life choices","Generosity","Perceptions of corruption","latitude","longitude","Year","Score"
"645",100,"Laos","Southeast Asia",8.947,0.728,58.968,0.91,0.123,0.658,19.85627,102.495496,"2018",4.623
"646",100,"Laos","Southeast Asia",8.947,0.728,58.968,0.91,0.123,0.658,19.85627,102.495496,"2019",4.796
"647",100,"Laos","Southeast Asia",8.947,0.728,58.968,0.91,0.123,0.658,19.85627,102.495496,"2020",5.005099773
"648",100,"Laos","Southeast Asia",8.947,0.728,58.968,0.91,0.123,0.658,19.85627,102.495496,"2021",5.03
"649",101,"Bangladesh","South Asia",8.454,0.693,64.8,0.877,-0.041,0.682,23.684994,90.356331,"2015",4.694
"650",101,"Bangladesh","South Asia",8.454,0.693,64.8,0.877,-0.041,0.682,23.684994,90.356331,"2016",4.643
"651",101,"Bangladesh","South Asia",8.454,0.693,64.8,0.877,-0.041,0.682,23.684994,90.356331,"2017",4.607999802
"652",101,"Bangladesh","South Asia",8.454,0.693,64.8,0.877,-0.041,0.682,23.684994,90.356331,"2018",4.5
"653",101,"Bangladesh","South Asia",8.454,0.693,64.8,0.877,-0.041,0.682,23.684994,90.356331,"2019",4.456
"654",101,"Bangladesh","South Asia",8.454,0.693,64.8,0.877,-0.041,0.682,23.684994,90.356331,"2020",4.980800152
"655",101,"Bangladesh","South Asia",8.454,0.693,64.8,0.877,-0.041,0.682,23.684994,90.356331,"2021",5.025
"656",102,"Guinea","Sub-Saharan Africa",7.838,0.639,55.008,0.697,0.095,0.766,9.945587,-9.696645,"2015",3.656
"657",102,"Guinea","Sub-Saharan Africa",7.838,0.639,55.008,0.697,0.095,0.766,9.945587,-9.696645,"2016",3.607
"658",102,"Guinea","Sub-Saharan Africa",7.838,0.639,55.008,0.697,0.095,0.766,9.945587,-9.696645,"2017",3.506999969
"659",102,"Guinea","Sub-Saharan Africa",7.838,0.639,55.008,0.697,0.095,0.766,9.945587,-9.696645,"2018",3.964
"660",102,"Guinea","Sub-Saharan Africa",7.838,0.639,55.008,0.697,0.095,0.766,9.945587,-9.696645,"2019",4.534
"661",102,"Guinea","Sub-Saharan Africa",7.838,0.639,55.008,0.697,0.095,0.766,9.945587,-9.696645,"2020",4.949299812
"662",102,"Guinea","Sub-Saharan Africa",7.838,0.639,55.008,0.697,0.095,0.766,9.945587,-9.696645,"2021",4.984
"663",103,"South Africa","Sub-Saharan Africa",9.403,0.86,56.904,0.749,-0.067,0.86,-30.559482,22.937506,"2015",4.642
"664",103,"South Africa","Sub-Saharan Africa",9.403,0.86,56.904,0.749,-0.067,0.86,-30.559482,22.937506,"2016",4.459
"665",103,"South Africa","Sub-Saharan Africa",9.403,0.86,56.904,0.749,-0.067,0.86,-30.559482,22.937506,"2017",4.828999996
"666",103,"South Africa","Sub-Saharan Africa",9.403,0.86,56.904,0.749,-0.067,0.86,-30.559482,22.937506,"2018",4.724
"667",103,"South Africa","Sub-Saharan Africa",9.403,0.86,56.904,0.749,-0.067,0.86,-30.559482,22.937506,"2019",4.722
"668",103,"South Africa","Sub-Saharan Africa",9.403,0.86,56.904,0.749,-0.067,0.86,-30.559482,22.937506,"2020",4.909599781
"669",103,"South Africa","Sub-Saharan Africa",9.403,0.86,56.904,0.749,-0.067,0.86,-30.559482,22.937506,"2021",4.956
"670",104,"Turkey","Middle East and North Africa",10.24,0.822,67.199,0.576,-0.139,0.776,38.963745,35.243322,"2015",5.332
"671",104,"Turkey","Middle East and North Africa",10.24,0.822,67.199,0.576,-0.139,0.776,38.963745,35.243322,"2016",5.389
"672",104,"Turkey","Middle East and North Africa",10.24,0.822,67.199,0.576,-0.139,0.776,38.963745,35.243322,"2017",5.5
"673",104,"Turkey","Middle East and North Africa",10.24,0.822,67.199,0.576,-0.139,0.776,38.963745,35.243322,"2018",5.483
"674",104,"Turkey","Middle East and North Africa",10.24,0.822,67.199,0.576,-0.139,0.776,38.963745,35.243322,"2019",5.373
"675",104,"Turkey","Middle East and North Africa",10.24,0.822,67.199,0.576,-0.139,0.776,38.963745,35.243322,"2020",4.888599873
"676",104,"Turkey","Middle East and North Africa",10.24,0.822,67.199,0.576,-0.139,0.776,38.963745,35.243322,"2021",4.948
"677",105,"Pakistan","South Asia",8.458,0.651,58.709,0.726,0.098,0.787,30.375321,69.345116,"2015",5.194
"678",105,"Pakistan","South Asia",8.458,0.651,58.709,0.726,0.098,0.787,30.375321,69.345116,"2016",5.132
"679",105,"Pakistan","South Asia",8.458,0.651,58.709,0.726,0.098,0.787,30.375321,69.345116,"2017",5.269000053
"680",105,"Pakistan","South Asia",8.458,0.651,58.709,0.726,0.098,0.787,30.375321,69.345116,"2018",5.472
"681",105,"Pakistan","South Asia",8.458,0.651,58.709,0.726,0.098,0.787,30.375321,69.345116,"2019",5.653
"682",105,"Pakistan","South Asia",8.458,0.651,58.709,0.726,0.098,0.787,30.375321,69.345116,"2020",4.882699966
"683",105,"Pakistan","South Asia",8.458,0.651,58.709,0.726,0.098,0.787,30.375321,69.345116,"2021",4.934
"684",106,"Morocco","Middle East and North Africa",8.903,0.56,66.208,0.774,-0.236,0.801,31.791702,-7.09262,"2015",5.013
"685",106,"Morocco","Middle East and North Africa",8.903,0.56,66.208,0.774,-0.236,0.801,31.791702,-7.09262,"2016",5.151
"686",106,"Morocco","Middle East and North Africa",8.903,0.56,66.208,0.774,-0.236,0.801,31.791702,-7.09262,"2017",5.235000134
"687",106,"Morocco","Middle East and North Africa",8.903,0.56,66.208,0.774,-0.236,0.801,31.791702,-7.09262,"2018",5.254
"688",106,"Morocco","Middle East and North Africa",8.903,0.56,66.208,0.774,-0.236,0.801,31.791702,-7.09262,"2019",5.208
"689",106,"Morocco","Middle East and North Africa",8.903,0.56,66.208,0.774,-0.236,0.801,31.791702,-7.09262,"2020",4.848400116
"690",106,"Morocco","Middle East and North Africa",8.903,0.56,66.208,0.774,-0.236,0.801,31.791702,-7.09262,"2021",4.918
"691",107,"Venezuela","Latin America and Caribbean",9.073,0.861,66.7,0.615,-0.169,0.827,6.42375,-66.58973,"2015",6.81
"692",107,"Venezuela","Latin America and Caribbean",9.073,0.861,66.7,0.615,-0.169,0.827,6.42375,-66.58973,"2016",6.084
"693",107,"Venezuela","Latin America and Caribbean",9.073,0.861,66.7,0.615,-0.169,0.827,6.42375,-66.58973,"2017",5.25
"694",107,"Venezuela","Latin America and Caribbean",9.073,0.861,66.7,0.615,-0.169,0.827,6.42375,-66.58973,"2018",4.806
"695",107,"Venezuela","Latin America and Caribbean",9.073,0.861,66.7,0.615,-0.169,0.827,6.42375,-66.58973,"2019",4.707
"696",107,"Venezuela","Latin America and Caribbean",9.073,0.861,66.7,0.615,-0.169,0.827,6.42375,-66.58973,"2020",4.832799911
"697",107,"Venezuela","Latin America and Caribbean",9.073,0.861,66.7,0.615,-0.169,0.827,6.42375,-66.58973,"2021",4.892
"698",108,"Georgia","Commonwealth of Independent States",9.585,0.671,64.3,0.783,-0.238,0.655,42.315407,43.356892,"2015",4.297
"699",108,"Georgia","Commonwealth of Independent States",9.585,0.671,64.3,0.783,-0.238,0.655,42.315407,43.356892,"2016",4.252
"700",108,"Georgia","Commonwealth of Independent States",9.585,0.671,64.3,0.783,-0.238,0.655,42.315407,43.356892,"2017",4.285999775
"701",108,"Georgia","Commonwealth of Independent States",9.585,0.671,64.3,0.783,-0.238,0.655,42.315407,43.356892,"2018",4.34
"702",108,"Georgia","Commonwealth of Independent States",9.585,0.671,64.3,0.783,-0.238,0.655,42.315407,43.356892,"2019",4.519
"703",108,"Georgia","Commonwealth of Independent States",9.585,0.671,64.3,0.783,-0.238,0.655,42.315407,43.356892,"2020",4.829299927
"704",108,"Georgia","Commonwealth of Independent States",9.585,0.671,64.3,0.783,-0.238,0.655,42.315407,43.356892,"2021",4.891
"705",109,"Algeria","Middle East and North Africa",9.342,0.802,66.005,0.48,-0.067,0.752,28.033886,1.659626,"2015",5.605
"706",109,"Algeria","Middle East and North Africa",9.342,0.802,66.005,0.48,-0.067,0.752,28.033886,1.659626,"2016",6.355
"707",109,"Algeria","Middle East and North Africa",9.342,0.802,66.005,0.48,-0.067,0.752,28.033886,1.659626,"2017",5.872000217
"708",109,"Algeria","Middle East and North Africa",9.342,0.802,66.005,0.48,-0.067,0.752,28.033886,1.659626,"2018",5.295
"709",109,"Algeria","Middle East and North Africa",9.342,0.802,66.005,0.48,-0.067,0.752,28.033886,1.659626,"2019",5.211
"710",109,"Algeria","Middle East and North Africa",9.342,0.802,66.005,0.48,-0.067,0.752,28.033886,1.659626,"2020",4.814099789
"711",109,"Algeria","Middle East and North Africa",9.342,0.802,66.005,0.48,-0.067,0.752,28.033886,1.659626,"2021",4.887
"712",110,"Ukraine","Commonwealth of Independent States",9.436,0.888,64.902,0.724,-0.011,0.924,48.379433,31.16558,"2015",4.681
"713",110,"Ukraine","Commonwealth of Independent States",9.436,0.888,64.902,0.724,-0.011,0.924,48.379433,31.16558,"2016",4.324
"714",110,"Ukraine","Commonwealth of Independent States",9.436,0.888,64.902,0.724,-0.011,0.924,48.379433,31.16558,"2017",4.096000195
"715",110,"Ukraine","Commonwealth of Independent States",9.436,0.888,64.902,0.724,-0.011,0.924,48.379433,31.16558,"2018",4.103
"716",110,"Ukraine","Commonwealth of Independent States",9.436,0.888,64.902,0.724,-0.011,0.924,48.379433,31.16558,"2019",4.332
"717",110,"Ukraine","Commonwealth of Independent States",9.436,0.888,64.902,0.724,-0.011,0.924,48.379433,31.16558,"2020",4.784800053
"718",110,"Ukraine","Commonwealth of Independent States",9.436,0.888,64.902,0.724,-0.011,0.924,48.379433,31.16558,"2021",4.875
"719",111,"Iraq","Middle East and North Africa",9.24,0.746,60.583,0.63,-0.053,0.875,33.223191,43.679291,"2015",4.677
"720",111,"Iraq","Middle East and North Africa",9.24,0.746,60.583,0.63,-0.053,0.875,33.223191,43.679291,"2016",4.575
"721",111,"Iraq","Middle East and North Africa",9.24,0.746,60.583,0.63,-0.053,0.875,33.223191,43.679291,"2017",4.497000217
"722",111,"Iraq","Middle East and North Africa",9.24,0.746,60.583,0.63,-0.053,0.875,33.223191,43.679291,"2018",4.456
"723",111,"Iraq","Middle East and North Africa",9.24,0.746,60.583,0.63,-0.053,0.875,33.223191,43.679291,"2019",4.437
"724",111,"Iraq","Middle East and North Africa",9.24,0.746,60.583,0.63,-0.053,0.875,33.223191,43.679291,"2020",4.771500111
"725",111,"Iraq","Middle East and North Africa",9.24,0.746,60.583,0.63,-0.053,0.875,33.223191,43.679291,"2021",4.854
"726",112,"Gabon","Sub-Saharan Africa",9.603,0.776,59.962,0.731,-0.2,0.84,-0.803689,11.609444,"2015",3.896
"727",112,"Gabon","Sub-Saharan Africa",9.603,0.776,59.962,0.731,-0.2,0.84,-0.803689,11.609444,"2016",4.121
"728",112,"Gabon","Sub-Saharan Africa",9.603,0.776,59.962,0.731,-0.2,0.84,-0.803689,11.609444,"2017",4.465000153
"729",112,"Gabon","Sub-Saharan Africa",9.603,0.776,59.962,0.731,-0.2,0.84,-0.803689,11.609444,"2018",4.758
"730",112,"Gabon","Sub-Saharan Africa",9.603,0.776,59.962,0.731,-0.2,0.84,-0.803689,11.609444,"2019",4.799
"731",112,"Gabon","Sub-Saharan Africa",9.603,0.776,59.962,0.731,-0.2,0.84,-0.803689,11.609444,"2020",4.768700123
"732",112,"Gabon","Sub-Saharan Africa",9.603,0.776,59.962,0.731,-0.2,0.84,-0.803689,11.609444,"2021",4.852
"733",113,"Burkina Faso","Sub-Saharan Africa",7.678,0.672,54.151,0.695,-0.009,0.748,12.238333,-1.561593,"2015",3.587
"734",113,"Burkina Faso","Sub-Saharan Africa",7.678,0.672,54.151,0.695,-0.009,0.748,12.238333,-1.561593,"2016",3.739
"735",113,"Burkina Faso","Sub-Saharan Africa",7.678,0.672,54.151,0.695,-0.009,0.748,12.238333,-1.561593,"2017",4.032000065
"736",113,"Burkina Faso","Sub-Saharan Africa",7.678,0.672,54.151,0.695,-0.009,0.748,12.238333,-1.561593,"2018",4.424
"737",113,"Burkina Faso","Sub-Saharan Africa",7.678,0.672,54.151,0.695,-0.009,0.748,12.238333,-1.561593,"2019",4.587
"738",113,"Burkina Faso","Sub-Saharan Africa",7.678,0.672,54.151,0.695,-0.009,0.748,12.238333,-1.561593,"2020",4.750599861
"739",113,"Burkina Faso","Sub-Saharan Africa",7.678,0.672,54.151,0.695,-0.009,0.748,12.238333,-1.561593,"2021",4.834
"740",114,"Cambodia","Southeast Asia",8.36,0.765,62,0.959,0.034,0.843,12.565679,104.990963,"2015",3.819
"741",114,"Cambodia","Southeast Asia",8.36,0.765,62,0.959,0.034,0.843,12.565679,104.990963,"2016",3.907
"742",114,"Cambodia","Southeast Asia",8.36,0.765,62,0.959,0.034,0.843,12.565679,104.990963,"2017",4.168000221
"743",114,"Cambodia","Southeast Asia",8.36,0.765,62,0.959,0.034,0.843,12.565679,104.990963,"2018",4.433
"744",114,"Cambodia","Southeast Asia",8.36,0.765,62,0.959,0.034,0.843,12.565679,104.990963,"2019",4.7
"745",114,"Cambodia","Southeast Asia",8.36,0.765,62,0.959,0.034,0.843,12.565679,104.990963,"2020",4.729300022
"746",114,"Cambodia","Southeast Asia",8.36,0.765,62,0.959,0.034,0.843,12.565679,104.990963,"2021",4.83
"747",115,"Mozambique","Sub-Saharan Africa",7.158,0.744,54.706,0.882,0.061,0.684,-18.665695,35.529562,"2015",4.971
"748",115,"Mozambique","Sub-Saharan Africa",7.158,0.744,54.706,0.882,0.061,0.684,-18.665695,35.529562,"2017",4.550000191
"749",115,"Mozambique","Sub-Saharan Africa",7.158,0.744,54.706,0.882,0.061,0.684,-18.665695,35.529562,"2018",4.417
"750",115,"Mozambique","Sub-Saharan Africa",7.158,0.744,54.706,0.882,0.061,0.684,-18.665695,35.529562,"2019",4.466
"751",115,"Mozambique","Sub-Saharan Africa",7.158,0.744,54.706,0.882,0.061,0.684,-18.665695,35.529562,"2020",4.724100113
"752",115,"Mozambique","Sub-Saharan Africa",7.158,0.744,54.706,0.882,0.061,0.684,-18.665695,35.529562,"2021",4.794
"753",116,"Nigeria","Sub-Saharan Africa",8.533,0.74,50.102,0.737,0.037,0.878,9.081999,8.675277,"2015",5.268
"754",116,"Nigeria","Sub-Saharan Africa",8.533,0.74,50.102,0.737,0.037,0.878,9.081999,8.675277,"2016",4.875
"755",116,"Nigeria","Sub-Saharan Africa",8.533,0.74,50.102,0.737,0.037,0.878,9.081999,8.675277,"2017",5.073999882
"756",116,"Nigeria","Sub-Saharan Africa",8.533,0.74,50.102,0.737,0.037,0.878,9.081999,8.675277,"2018",5.155
"757",116,"Nigeria","Sub-Saharan Africa",8.533,0.74,50.102,0.737,0.037,0.878,9.081999,8.675277,"2019",5.265
"758",116,"Nigeria","Sub-Saharan Africa",8.533,0.74,50.102,0.737,0.037,0.878,9.081999,8.675277,"2020",4.676799774
"759",116,"Nigeria","Sub-Saharan Africa",8.533,0.74,50.102,0.737,0.037,0.878,9.081999,8.675277,"2021",4.759
"760",117,"Mali","Sub-Saharan Africa",7.744,0.724,51.969,0.697,-0.036,0.827,17.570692,-3.996166,"2015",3.995
"761",117,"Mali","Sub-Saharan Africa",7.744,0.724,51.969,0.697,-0.036,0.827,17.570692,-3.996166,"2016",4.073
"762",117,"Mali","Sub-Saharan Africa",7.744,0.724,51.969,0.697,-0.036,0.827,17.570692,-3.996166,"2017",4.190000057
"763",117,"Mali","Sub-Saharan Africa",7.744,0.724,51.969,0.697,-0.036,0.827,17.570692,-3.996166,"2018",4.447
"764",117,"Mali","Sub-Saharan Africa",7.744,0.724,51.969,0.697,-0.036,0.827,17.570692,-3.996166,"2019",4.39
"765",117,"Mali","Sub-Saharan Africa",7.744,0.724,51.969,0.697,-0.036,0.827,17.570692,-3.996166,"2020",4.672599792
"766",117,"Mali","Sub-Saharan Africa",7.744,0.724,51.969,0.697,-0.036,0.827,17.570692,-3.996166,"2021",4.723
"767",118,"Iran","Middle East and North Africa",9.584,0.71,66.3,0.608,0.218,0.714,32.427908,53.688046,"2015",4.686
"768",118,"Iran","Middle East and North Africa",9.584,0.71,66.3,0.608,0.218,0.714,32.427908,53.688046,"2016",4.813
"769",118,"Iran","Middle East and North Africa",9.584,0.71,66.3,0.608,0.218,0.714,32.427908,53.688046,"2017",4.691999912
"770",118,"Iran","Middle East and North Africa",9.584,0.71,66.3,0.608,0.218,0.714,32.427908,53.688046,"2018",4.707
"771",118,"Iran","Middle East and North Africa",9.584,0.71,66.3,0.608,0.218,0.714,32.427908,53.688046,"2019",4.548
"772",118,"Iran","Middle East and North Africa",9.584,0.71,66.3,0.608,0.218,0.714,32.427908,53.688046,"2020",4.672399998
"773",118,"Iran","Middle East and North Africa",9.584,0.71,66.3,0.608,0.218,0.714,32.427908,53.688046,"2021",4.721
"774",119,"Uganda","Sub-Saharan Africa",7.677,0.781,56.101,0.709,0.122,0.855,1.373333,32.290275,"2015",3.931
"775",119,"Uganda","Sub-Saharan Africa",7.677,0.781,56.101,0.709,0.122,0.855,1.373333,32.290275,"2016",3.739
"776",119,"Uganda","Sub-Saharan Africa",7.677,0.781,56.101,0.709,0.122,0.855,1.373333,32.290275,"2017",4.080999851
"777",119,"Uganda","Sub-Saharan Africa",7.677,0.781,56.101,0.709,0.122,0.855,1.373333,32.290275,"2018",4.161
"778",119,"Uganda","Sub-Saharan Africa",7.677,0.781,56.101,0.709,0.122,0.855,1.373333,32.290275,"2019",4.189
"779",119,"Uganda","Sub-Saharan Africa",7.677,0.781,56.101,0.709,0.122,0.855,1.373333,32.290275,"2020",4.633399963
"780",119,"Uganda","Sub-Saharan Africa",7.677,0.781,56.101,0.709,0.122,0.855,1.373333,32.290275,"2021",4.636
"781",120,"Liberia","Sub-Saharan Africa",7.288,0.72,56.498,0.735,0.05,0.85,6.428055,-9.429499,"2015",4.571
"782",120,"Liberia","Sub-Saharan Africa",7.288,0.72,56.498,0.735,0.05,0.85,6.428055,-9.429499,"2016",3.622
"783",120,"Liberia","Sub-Saharan Africa",7.288,0.72,56.498,0.735,0.05,0.85,6.428055,-9.429499,"2017",3.532999992
"784",120,"Liberia","Sub-Saharan Africa",7.288,0.72,56.498,0.735,0.05,0.85,6.428055,-9.429499,"2018",3.495
"785",120,"Liberia","Sub-Saharan Africa",7.288,0.72,56.498,0.735,0.05,0.85,6.428055,-9.429499,"2019",3.975
"786",120,"Liberia","Sub-Saharan Africa",7.288,0.72,56.498,0.735,0.05,0.85,6.428055,-9.429499,"2020",4.623600006
"787",120,"Liberia","Sub-Saharan Africa",7.288,0.72,56.498,0.735,0.05,0.85,6.428055,-9.429499,"2021",4.625
"788",121,"Kenya","Sub-Saharan Africa",8.361,0.688,60.704,0.779,0.287,0.825,-0.023559,37.906193,"2015",4.419
"789",121,"Kenya","Sub-Saharan Africa",8.361,0.688,60.704,0.779,0.287,0.825,-0.023559,37.906193,"2016",4.356
"790",121,"Kenya","Sub-Saharan Africa",8.361,0.688,60.704,0.779,0.287,0.825,-0.023559,37.906193,"2017",4.552999973
"791",121,"Kenya","Sub-Saharan Africa",8.361,0.688,60.704,0.779,0.287,0.825,-0.023559,37.906193,"2018",4.41
"792",121,"Kenya","Sub-Saharan Africa",8.361,0.688,60.704,0.779,0.287,0.825,-0.023559,37.906193,"2019",4.509
"793",121,"Kenya","Sub-Saharan Africa",8.361,0.688,60.704,0.779,0.287,0.825,-0.023559,37.906193,"2020",4.583000183
"794",121,"Kenya","Sub-Saharan Africa",8.361,0.688,60.704,0.779,0.287,0.825,-0.023559,37.906193,"2021",4.607
"795",122,"Tunisia","Middle East and North Africa",9.266,0.691,67.201,0.656,-0.201,0.87,33.886917,9.537499,"2015",4.739
"796",122,"Tunisia","Middle East and North Africa",9.266,0.691,67.201,0.656,-0.201,0.87,33.886917,9.537499,"2016",5.045
"797",122,"Tunisia","Middle East and North Africa",9.266,0.691,67.201,0.656,-0.201,0.87,33.886917,9.537499,"2017",4.804999828
"798",122,"Tunisia","Middle East and North Africa",9.266,0.691,67.201,0.656,-0.201,0.87,33.886917,9.537499,"2018",4.592
"799",122,"Tunisia","Middle East and North Africa",9.266,0.691,67.201,0.656,-0.201,0.87,33.886917,9.537499,"2019",4.461
"800",122,"Tunisia","Middle East and North Africa",9.266,0.691,67.201,0.656,-0.201,0.87,33.886917,9.537499,"2020",4.571100235
"801",122,"Tunisia","Middle East and North Africa",9.266,0.691,67.201,0.656,-0.201,0.87,33.886917,9.537499,"2021",4.596
"802",123,"Lebanon","Middle East and North Africa",9.626,0.848,67.355,0.525,-0.073,0.898,33.854721,35.862285,"2015",4.839
"803",123,"Lebanon","Middle East and North Africa",9.626,0.848,67.355,0.525,-0.073,0.898,33.854721,35.862285,"2016",5.129
"804",123,"Lebanon","Middle East and North Africa",9.626,0.848,67.355,0.525,-0.073,0.898,33.854721,35.862285,"2017",5.224999905
"805",123,"Lebanon","Middle East and North Africa",9.626,0.848,67.355,0.525,-0.073,0.898,33.854721,35.862285,"2018",5.358
"806",123,"Lebanon","Middle East and North Africa",9.626,0.848,67.355,0.525,-0.073,0.898,33.854721,35.862285,"2019",5.197
"807",123,"Lebanon","Middle East and North Africa",9.626,0.848,67.355,0.525,-0.073,0.898,33.854721,35.862285,"2020",4.56069994
"808",123,"Lebanon","Middle East and North Africa",9.626,0.848,67.355,0.525,-0.073,0.898,33.854721,35.862285,"2021",4.584
"809",124,"Namibia","Sub-Saharan Africa",9.161,0.818,56.799,0.719,-0.149,0.847,-22.95764,18.49041,"2016",4.574
"810",124,"Namibia","Sub-Saharan Africa",9.161,0.818,56.799,0.719,-0.149,0.847,-22.95764,18.49041,"2017",4.573999882
"811",124,"Namibia","Sub-Saharan Africa",9.161,0.818,56.799,0.719,-0.149,0.847,-22.95764,18.49041,"2018",4.441
"812",124,"Namibia","Sub-Saharan Africa",9.161,0.818,56.799,0.719,-0.149,0.847,-22.95764,18.49041,"2019",4.639
"813",124,"Namibia","Sub-Saharan Africa",9.161,0.818,56.799,0.719,-0.149,0.847,-22.95764,18.49041,"2020",4.557899952
"814",124,"Namibia","Sub-Saharan Africa",9.161,0.818,56.799,0.719,-0.149,0.847,-22.95764,18.49041,"2021",4.574
"815",125,"Palestinian Territories","Middle East and North Africa",8.485,0.826,62.25,0.653,-0.163,0.821,31.952162,35.233154,"2015",4.715
"816",125,"Palestinian Territories","Middle East and North Africa",8.485,0.826,62.25,0.653,-0.163,0.821,31.952162,35.233154,"2016",4.754
"817",125,"Palestinian Territories","Middle East and North Africa",8.485,0.826,62.25,0.653,-0.163,0.821,31.952162,35.233154,"2017",4.775000095
"818",125,"Palestinian Territories","Middle East and North Africa",8.485,0.826,62.25,0.653,-0.163,0.821,31.952162,35.233154,"2018",4.743
"819",125,"Palestinian Territories","Middle East and North Africa",8.485,0.826,62.25,0.653,-0.163,0.821,31.952162,35.233154,"2019",4.696
"820",125,"Palestinian Territories","Middle East and North Africa",8.485,0.826,62.25,0.653,-0.163,0.821,31.952162,35.233154,"2020",4.552800179
"821",125,"Palestinian Territories","Middle East and North Africa",8.485,0.826,62.25,0.653,-0.163,0.821,31.952162,35.233154,"2021",4.517
"822",127,"Jordan","Middle East and North Africa",9.182,0.767,67,0.755,-0.167,0.705,30.585164,36.238414,"2015",5.192
"823",127,"Jordan","Middle East and North Africa",9.182,0.767,67,0.755,-0.167,0.705,30.585164,36.238414,"2016",5.303
"824",127,"Jordan","Middle East and North Africa",9.182,0.767,67,0.755,-0.167,0.705,30.585164,36.238414,"2017",5.335999966
"825",127,"Jordan","Middle East and North Africa",9.182,0.767,67,0.755,-0.167,0.705,30.585164,36.238414,"2018",5.161
"826",127,"Jordan","Middle East and North Africa",9.182,0.767,67,0.755,-0.167,0.705,30.585164,36.238414,"2019",4.906
"827",127,"Jordan","Middle East and North Africa",9.182,0.767,67,0.755,-0.167,0.705,30.585164,36.238414,"2020",4.422699928
"828",127,"Jordan","Middle East and North Africa",9.182,0.767,67,0.755,-0.167,0.705,30.585164,36.238414,"2021",4.395
"829",128,"Chad","Sub-Saharan Africa",7.364,0.619,48.478,0.579,0.041,0.807,15.454166,18.732207,"2015",3.667
"830",128,"Chad","Sub-Saharan Africa",7.364,0.619,48.478,0.579,0.041,0.807,15.454166,18.732207,"2016",3.763
"831",128,"Chad","Sub-Saharan Africa",7.364,0.619,48.478,0.579,0.041,0.807,15.454166,18.732207,"2017",3.936000109
"832",128,"Chad","Sub-Saharan Africa",7.364,0.619,48.478,0.579,0.041,0.807,15.454166,18.732207,"2018",4.301
"833",128,"Chad","Sub-Saharan Africa",7.364,0.619,48.478,0.579,0.041,0.807,15.454166,18.732207,"2019",4.35
"834",128,"Chad","Sub-Saharan Africa",7.364,0.619,48.478,0.579,0.041,0.807,15.454166,18.732207,"2020",4.392199993
"835",128,"Chad","Sub-Saharan Africa",7.364,0.619,48.478,0.579,0.041,0.807,15.454166,18.732207,"2021",4.355
"836",129,"Sri Lanka","South Asia",9.47,0.827,67.299,0.841,0.079,0.863,7.873054,80.771797,"2015",4.271
"837",129,"Sri Lanka","South Asia",9.47,0.827,67.299,0.841,0.079,0.863,7.873054,80.771797,"2016",4.415
"838",129,"Sri Lanka","South Asia",9.47,0.827,67.299,0.841,0.079,0.863,7.873054,80.771797,"2017",4.440000057
"839",129,"Sri Lanka","South Asia",9.47,0.827,67.299,0.841,0.079,0.863,7.873054,80.771797,"2018",4.471
"840",129,"Sri Lanka","South Asia",9.47,0.827,67.299,0.841,0.079,0.863,7.873054,80.771797,"2019",4.366
"841",129,"Sri Lanka","South Asia",9.47,0.827,67.299,0.841,0.079,0.863,7.873054,80.771797,"2020",4.374599934
"842",129,"Sri Lanka","South Asia",9.47,0.827,67.299,0.841,0.079,0.863,7.873054,80.771797,"2021",4.325
"843",130,"Swaziland","Sub-Saharan Africa",9.065,0.77,50.833,0.647,-0.185,0.708,-26.522503,31.465866,"2015",4.867
"844",130,"Swaziland","Sub-Saharan Africa",9.065,0.77,50.833,0.647,-0.185,0.708,-26.522503,31.465866,"2019",4.212
"845",130,"Swaziland","Sub-Saharan Africa",9.065,0.77,50.833,0.647,-0.185,0.708,-26.522503,31.465866,"2020",4.327000141
"846",130,"Swaziland","Sub-Saharan Africa",9.065,0.77,50.833,0.647,-0.185,0.708,-26.522503,31.465866,"2021",4.308
"847",131,"Comoros","Sub-Saharan Africa",8.031,0.626,57.349,0.548,0.082,0.781,-11.875001,43.872219,"2015",3.956
"848",131,"Comoros","Sub-Saharan Africa",8.031,0.626,57.349,0.548,0.082,0.781,-11.875001,43.872219,"2016",3.956
"849",131,"Comoros","Sub-Saharan Africa",8.031,0.626,57.349,0.548,0.082,0.781,-11.875001,43.872219,"2019",3.973
"850",131,"Comoros","Sub-Saharan Africa",8.031,0.626,57.349,0.548,0.082,0.781,-11.875001,43.872219,"2020",4.31099987
"851",131,"Comoros","Sub-Saharan Africa",8.031,0.626,57.349,0.548,0.082,0.781,-11.875001,43.872219,"2021",4.289
"852",132,"Egypt","Middle East and North Africa",9.367,0.75,61.998,0.749,-0.182,0.795,26.820553,30.802498,"2015",4.194
"853",132,"Egypt","Middle East and North Africa",9.367,0.75,61.998,0.749,-0.182,0.795,26.820553,30.802498,"2016",4.362
"854",132,"Egypt","Middle East and North Africa",9.367,0.75,61.998,0.749,-0.182,0.795,26.820553,30.802498,"2017",4.735000134
"855",132,"Egypt","Middle East and North Africa",9.367,0.75,61.998,0.749,-0.182,0.795,26.820553,30.802498,"2018",4.419
"856",132,"Egypt","Middle East and North Africa",9.367,0.75,61.998,0.749,-0.182,0.795,26.820553,30.802498,"2019",4.166
